Experiment Number (900 series refer to external references),sample or citation,ref,solute,solute SMILES,solvent,solvent SMILES,concentration (M),wiki page,gONS,notes,identifier,solute type,solubility - solute mass (g),solvent mass (g),solvent density (g/ml),solute density (g/ml) - from ChemSpider prediction,solvent volume (ml),solute volume (ml),total vol. (ml),solute MW,moles solute,calculated concentration (M)- assumes no expansion or contraction upon mixing,calc. conc. (M) from g/100ml,liquid at room temp (y/n),solute reacts with solvent,csid,TRUE,solubility g/l ,calculated conc in moles/liter,solubility mole fraction,solvent MW (g/mol)
71,22-,http://onschallenge.wikispaces.com/Exp071,Ugi product 215F(UC),Clc5ccc(CC(=O)N(Cc1ccccc1)C(c3cc4ccccc4c2ccccc23)C(=O)NCCCC)cc5,DMSO,O=S(C)C,0.380,ONSC,,,ONSC71-22-,Ugi Product,,,,,,,,,,,,n,,21106077,FALSE,,,,
71,23-,http://onschallenge.wikispaces.com/Exp071,Ugi product 215F(UC),Clc5ccc(CC(=O)N(Cc1ccccc1)C(c3cc4ccccc4c2ccccc23)C(=O)NCCCC)cc5,ethanol,OCC,0.060,ONSC,,,ONSC71-23-,Ugi Product,,,,,,,,,,,,n,,21106077,FALSE,,,,
71,24-,http://onschallenge.wikispaces.com/Exp071,Ugi product 215F(UC),Clc5ccc(CC(=O)N(Cc1ccccc1)C(c3cc4ccccc4c2ccccc23)C(=O)NCCCC)cc5,methanol,OC,0.120,ONSC,,,ONSC71-24-,Ugi Product,,,,,,,,,,,,n,,21106077,FALSE,,,,
71,25-,http://onschallenge.wikispaces.com/Exp071,Ugi product 215F(UC),Clc5ccc(CC(=O)N(Cc1ccccc1)C(c3cc4ccccc4c2ccccc23)C(=O)NCCCC)cc5,THF,O1CCCC1,0.610,ONSC,,,ONSC71-25-,Ugi Product,,,,,,,,,,,,n,,21106077,FALSE,,,,
71,26-,http://onschallenge.wikispaces.com/Exp071,Ugi product 215F(UC),Clc5ccc(CC(=O)N(Cc1ccccc1)C(c3cc4ccccc4c2ccccc23)C(=O)NCCCC)cc5,toluene,c1ccccc1C,0.070,ONSC,,,ONSC71-26-,Ugi Product,,,,,,,,,,,,n,,21106077,FALSE,,,,
93,3-,http://onschallenge.wikispaces.com/Exp093,Ugi Product 216-4A,Cc1ccc(o1)CC(C(c2ccc(c(c2)OC)OC)C(=O)NC(C)(C)C)C(=O)CNC(=O)OC(C)(C)C,acetonitrile,N#CC,0.130,ONSC,,,ONS93-3-,Ugi Product,,,,,,,,,,,,n,,21486195,FALSE,,,,
93,2-,http://onschallenge.wikispaces.com/Exp093,Ugi Product 216-4A,Cc1ccc(o1)CC(C(c2ccc(c(c2)OC)OC)C(=O)NC(C)(C)C)C(=O)CNC(=O)OC(C)(C)C,ethanol,OCC,0.070,ONSC,,,ONS93-2-,Ugi Product,,,,,,,,,,,,n,,21486195,FALSE,,,,
93,1-,http://onschallenge.wikispaces.com/Exp093,Ugi Product 216-4A,Cc1ccc(o1)CC(C(c2ccc(c(c2)OC)OC)C(=O)NC(C)(C)C)C(=O)CNC(=O)OC(C)(C)C ,methanol,OC,0.180,ONSC,,,ONS93-1-,Ugi Product,,,,,,,,,,,,n,,21486195,FALSE,,,,
97,3-,http://onschallenge.wikispaces.com/Exp097,Ugi Product 216-4A,Cc1ccc(o1)CC(C(c2ccc(c(c2)OC)OC)C(=O)NC(C)(C)C)C(=O)CNC(=O)OC(C)(C)C ,acetonitrile,N#CC,0.120,ONSC,,,ONSExp097-3,Ugi Product,,,,,,,,,,,,n,,21486195,FALSE,,,,
97,4-,http://onschallenge.wikispaces.com/Exp097,Ugi Product 216-4A,Cc1ccc(o1)CC(C(c2ccc(c(c2)OC)OC)C(=O)NC(C)(C)C)C(=O)CNC(=O)OC(C)(C)C ,DMSO,O=S(C)C,0.060,ONSC,,,ONSExp097-4,Ugi Product,,,,,,,,,,,,n,,21486195,FALSE,,,,
97,5-,http://onschallenge.wikispaces.com/Exp097,Ugi Product 216-4A,Cc1ccc(o1)CC(C(c2ccc(c(c2)OC)OC)C(=O)NC(C)(C)C)C(=O)CNC(=O)OC(C)(C)C ,toluene,c1ccccc1C,0.200,ONSC,,,ONSCExp097-5,Ugi Product,,,,,,,,,,,,n,,21486195,FALSE,,,,
65,1-,http://onschallenge.wikispaces.com/Exp161,Ugi product 234,c1ccc(cc1)CN(C(c2cc(cc(c2)C(F)(F)F)C(F)(F)F)C(=O)NC3CCCCC3)C(=O)C#Cc4ccccc4,ethanol,OCC,0.230,ONSC,,,ONSCExp161,Ugi Product,,,,,,,,,,,,n,,23078614,FALSE,,,,
65,2-,http://onschallenge.wikispaces.com/Exp065,Ugi product 62E (UC),CC(C)(C)NC(=O)C(c1ccc2OCOc2c1)N(Cc3ccc(C)o3)C(=O)CNC(=O)OC(C)(C)C,methanol,OC,0.130,ONSC,,,ONSC65-2-,Ugi Product,,,,,,,,,,,,n,,10481872,FALSE,,,,
65,4-,http://onschallenge.wikispaces.com/Exp065,Ugi product 64C (UC),CC(C)(C)OC(=O)NCC(=O)N(Cc1ccc(C)o1)C(C(=O)NCc2ccccc2)c3ccc(OC)c(OC)c3,methanol,OC,0.030,ONSC,,,ONSC65-4-,Ugi Product,,,,,,,,,,,,n,,10481870,FALSE,,,,
65,1-,http://onschallenge.wikispaces.com/Exp065,Ugi product 86B (UC),O=C(CNC(=O)OC(C)(C)C)N(Cc1ccc(C)o1)C(c2ccccc2)C(=O)NC(C)(C)C,methanol,OC,0.170,ONSC,,,ONSC65-1-,Ugi Product,,,,,,,,,,,,n,,10481766,FALSE,,,,
58,5-,http://onschallenge.wikispaces.com/JennyHale-13,undecanoic acid,O=C(O)CCCCCCCCCC,ethanol,OCC,3.940,ONSC,,,ONSC58-5-,carboxylic acid,,,,,,,,,,,,n,,7888,FALSE,,,,
58,6-,http://onschallenge.wikispaces.com/JennyHale-13,undecanoic acid,O=C(O)CCCCCCCCCC,methanol,OC,4.000,ONSC,,,ONSC58-6-,carboxylic acid,,,,,,,,,,,,n,,7888,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,undecanoic acid,O=C(O)CCCCCCCCCC,water,O,0.000281838293,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,7888,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,undecylic acid,OC(=O)CCCCCCCCC=C,water,O,0.000398107171,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10771160,FALSE,,,,
1049,Rytting E; Lentz KA: Chen XQ; Qian F; Venkatesh N. Aqueous and cosolvent solubility data for drug-like organic compounds. The AAPS Journal. 7:1 (2005),http://www.springerlink.com/content/um5p375020237780/,uracil,c1c[nH]c(=O)[nH]c1=O,PEG400/water(25:75)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.025061092530321,REF,,25C,REF1049-Rytting,non-Ugi related,,,,,,,,,,,,n,,1141,FALSE,,,,
1049,Rytting E; Lentz KA: Chen XQ; Qian F; Venkatesh N. Aqueous and cosolvent solubility data for drug-like organic compounds. The AAPS Journal. 7:1 (2005),http://www.springerlink.com/content/um5p375020237780/,uracil,c1c[nH]c(=O)[nH]c1=O,PEG400/water(50:50)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.028840315031266,REF,,25C,REF1049-Rytting,non-Ugi related,,,,,,,,,,,,n,,1141,FALSE,,,,
1049,Rytting E; Lentz KA: Chen XQ; Qian F; Venkatesh N. Aqueous and cosolvent solubility data for drug-like organic compounds. The AAPS Journal. 7:1 (2005),http://www.springerlink.com/content/um5p375020237780/,uracil,c1c[nH]c(=O)[nH]c1=O,PEG400/water(75:25)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.032734069487884,REF,,25C,REF1049-Rytting,non-Ugi related,,,,,,,,,,,,n,,1141,FALSE,,,,
1049,Rytting E; Lentz KA: Chen XQ; Qian F; Venkatesh N. Aqueous and cosolvent solubility data for drug-like organic compounds. The AAPS Journal. 7:1 (2005),http://www.springerlink.com/content/um5p375020237780/,uracil,c1c[nH]c(=O)[nH]c1=O,water,O,0.01563147642641,REF,,25C,REF1049-Rytting,non-Ugi related,,,,,,,,,,,,n,,1141,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,uracil,N1C=CC(=O)NC1=O,water,O,0.033113112148,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,1141,FALSE,,,,
53,1-,http://onschallenge.wikispaces.com/Exp053,urea,NC(=O)N,methanol,OC,2.656,ONSC,,,ONSC53-1-,amide,,,,,,,,,,,,n,,1143,FALSE,,,,
1060,E. Loeser M. DelaCruz and V. Madappalli J. Chem. Eng. Data 56 2909-2913 (2011),http://goo.gl/Xt1yJ,urea,C(=O)(N)N,acetonitrile,CC#N,0.067393227313092,REF,,,REF1060-Loeser,non-Ugi related,,,,,,,,,,,,n,,1143,FALSE,,,,
1268,Gaylord Chemical,http://www.gaylordchemical.com/index.php?page=102b-dmso-solubility-data,urea,C(=O)(N)N,DMSO,CS(=O)C,4.86404310072035,REF,,25C,REF1268,non-Ugi related,,,,,,,,,,,,n,,1143,FALSE,,,,
1268,Gaylord Chemical,http://www.gaylordchemical.com/index.php?page=102b-dmso-solubility-data,urea,C(=O)(N)N,DMSO,CS(=O)C,5.3784257575658,REF,,20-30C,REF1268,non-Ugi related,,,,,,,,,,,,n,,1143,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,urea,NC(=O)N,water,O,9.120108393559,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,1143,FALSE,,,,
1287,Wang 99 - S2,http://dx.doi.org/10.1021/ci800406y,urea,NC(=O)N,water,O,9.120108393559,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,1143,FALSE,,,,
1049,Rytting E; Lentz KA: Chen XQ; Qian F; Venkatesh N. Aqueous and cosolvent solubility data for drug-like organic compounds. The AAPS Journal. 7:1 (2005),http://www.springerlink.com/content/um5p375020237780/,uric acid,O=C1\C2=C(/NC(=O)N1)NC(=O)N2,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,0.000060953689724,REF,,25C,REF1049-Rytting,non-Ugi related,,,,,,,,,,,,n,,1142,FALSE,,,,
1049,Rytting E; Lentz KA: Chen XQ; Qian F; Venkatesh N. Aqueous and cosolvent solubility data for drug-like organic compounds. The AAPS Journal. 7:1 (2005),http://www.springerlink.com/content/um5p375020237780/,uric acid,O=C1\C2=C(/NC(=O)N1)NC(=O)N2,PEG400/water(25:75)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.000255858588691,REF,,25C,REF1049-Rytting,non-Ugi related,,,,,,,,,,,,n,,1142,FALSE,,,,
1049,Rytting E; Lentz KA: Chen XQ; Qian F; Venkatesh N. Aqueous and cosolvent solubility data for drug-like organic compounds. The AAPS Journal. 7:1 (2005),http://www.springerlink.com/content/um5p375020237780/,uric acid,O=C1\C2=C(/NC(=O)N1)NC(=O)N2,PEG400/water(50:50)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.000375837404288,REF,,25C,REF1049-Rytting,non-Ugi related,,,,,,,,,,,,n,,1142,FALSE,,,,
1049,Rytting E; Lentz KA: Chen XQ; Qian F; Venkatesh N. Aqueous and cosolvent solubility data for drug-like organic compounds. The AAPS Journal. 7:1 (2005),http://www.springerlink.com/content/um5p375020237780/,uric acid,O=C1\C2=C(/NC(=O)N1)NC(=O)N2,PEG400/water(75:25)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.000486407205691,REF,,25C,REF1049-Rytting,non-Ugi related,,,,,,,,,,,,n,,1142,FALSE,,,,
1049,Rytting E; Lentz KA: Chen XQ; Qian F; Venkatesh N. Aqueous and cosolvent solubility data for drug-like organic compounds. The AAPS Journal. 7:1 (2005),http://www.springerlink.com/content/um5p375020237780/,uric acid,O=C1\C2=C(/NC(=O)N1)NC(=O)N2,water,O,0.000243781081837,REF,,25C,REF1049-Rytting,non-Ugi related,,,,,,,,,,,,n,,1142,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,uric acid,O=C1\C2=C(/NC(=O)N1)NC(=O)N2,water,O,0.000237684029,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,1142,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,uric acid,O=C1\C2=C(/NC(=O)N1)NC(=O)N2,water,O,0.000117489755,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,1142,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,urocanic acid,[nH]1cnc(c1)C=CC(=O)O,water,O,0.010964781961,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,643824,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,urocanic acid,[nH]1cnc(c1)C=CC(=O)O,water,O,0.010964781961,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,643824,FALSE,,,,
1287,Wang 99 - S5,http://dx.doi.org/10.1021/ci800406y,ursocholic acid,OC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@]12C)[C@@]4(C)CC[C@@H](O)C[C@H]4CC3O,water,O,0.002559764431,REF,,,REF1287-Wang 99 - S5,non-Ugi related,,,,,,,,,,,,n,,17216023,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,valproic acid,OC(=O)C(CCC)CCC,water,O,0.013803842646,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,3009,FALSE,,,,
1260,Y. Liu. J. Wang. X. Wang. P. Liu and F. Pang. J. Chem. Eng. Data 54. 986-988 (2009),http://goo.gl/J0JLC,valsartan,O=C(O)[C@@H](N(C(=O)CCCC)Cc3ccc(c1ccccc1c2nnnn2)cc3)C(C)C,acetonitrile,CC#N,0.24518389227994,REF,,,REF1260,non-Ugi related,,,,,,,,,,,,n,,54833,FALSE,,,,
1260,Y. Liu. J. Wang. X. Wang. P. Liu and F. Pang. J. Chem. Eng. Data 54. 986-988 (2009),http://goo.gl/J0JLC,valsartan,O=C(O)[C@@H](N(C(=O)CCCC)Cc3ccc(c1ccccc1c2nnnn2)cc3)C(C)C,butyl acetate,CCCCOC(=O)C,0.035806905639241,REF,,,REF1260,non-Ugi related,,,,,,,,,,,,n,,54833,FALSE,,,,
1260,Y. Liu. J. Wang. X. Wang. P. Liu and F. Pang. J. Chem. Eng. Data 54. 986-988 (2009),http://goo.gl/J0JLC,valsartan,O=C(O)[C@@H](N(C(=O)CCCC)Cc3ccc(c1ccccc1c2nnnn2)cc3)C(C)C,chloroform,ClC(Cl)Cl,0.047817992060214,REF,,,REF1260,non-Ugi related,,,,,,,,,,,,n,,54833,FALSE,,,,
1260,Y. Liu. J. Wang. X. Wang. P. Liu and F. Pang. J. Chem. Eng. Data 54. 986-988 (2009),http://goo.gl/J0JLC,valsartan,O=C(O)[C@@H](N(C(=O)CCCC)Cc3ccc(c1ccccc1c2nnnn2)cc3)C(C)C,chloroform,ClC(Cl)Cl,0.052640552010192,REF,,,REF1260,non-Ugi related,,,,,,,,,,,,n,,54833,FALSE,,,,
1260,Y. Liu. J. Wang. X. Wang. P. Liu and F. Pang. J. Chem. Eng. Data 54. 986-988 (2009),http://goo.gl/J0JLC,valsartan,O=C(O)[C@@H](N(C(=O)CCCC)Cc3ccc(c1ccccc1c2nnnn2)cc3)C(C)C,DMF,CN(C)C=O,0.22314827436038,REF,,,REF1260,non-Ugi related,,,,,,,,,,,,n,,54833,FALSE,,,,
1260,Y. Liu. J. Wang. X. Wang. P. Liu and F. Pang. J. Chem. Eng. Data 54. 986-988 (2009),http://goo.gl/J0JLC,valsartan,O=C(O)[C@@H](N(C(=O)CCCC)Cc3ccc(c1ccccc1c2nnnn2)cc3)C(C)C,methyl acetate,O=C(OC)C,0.13996079259929,REF,,,REF1260,non-Ugi related,,,,,,,,,,,,n,,54833,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,vamidothion,S(P(=O)(OC)OC)CCSC(C)C(=O)NC,water,O,13.803842646029,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,486975,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,vanillic acid,O(C)c1c(ccc(c1)C(=O)O)O,water,O,0.008912509381,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,8155,FALSE,,,,
1,12-,http://onschallenge.wikispaces.com/JennyHale-1,vanillin,Oc1ccc(cc1OC)C=O ,THF,O1CCCC1,3.298,ONSC,,,ONSC1-12-,aldehyde,,,,,,,,,,,,n,,13860434,FALSE,,,,
4,3a,http://onschallenge.wikispaces.com/Exp004,vanillin,Oc1ccc(cc1OC)C=O ,acetonitrile,N#CC,2.340,ONSC,,,ONSC4-3a,aldehyde,,,,,,,,,,,,n,,13860434,FALSE,,,,
4,3c,http://onschallenge.wikispaces.com/Exp004,vanillin,Oc1ccc(cc1OC)C=O ,acetonitrile,N#CC,2.380,ONSC,,,ONSC4-3c,aldehyde,,,,,,,,,,,,n,,13860434,FALSE,,,,
10,1-,http://onschallenge.wikispaces.com/JennyHale-5,vanillin,Oc1ccc(cc1OC)C=O,ethanol,OCC,2.570,ONSC,,23C,ONSC10-1-,aldehyde,,,,,,,,,,,,n,,13860434,FALSE,,,,
10,7-,http://onschallenge.wikispaces.com/JennyHale-5,vanillin,Oc1ccc(cc1OC)C=O,ethanol,OCC,2.590,ONSC,,23C,ONSC10-7-,aldehyde,,,,,,,,,,,,n,,13860434,FALSE,,,,
11,1-,http://onschallenge.wikispaces.com/JennyHale-6,vanillin,Oc1ccc(cc1OC)C=O,ethanol,OCC,2.480,ONSC,,,ONSC11-1-,aldehyde,,,,,,,,,,,,n,,13860434,FALSE,,,,
11,2-,http://onschallenge.wikispaces.com/JennyHale-6,vanillin,Oc1ccc(cc1OC)C=O,methanol,OC,4.150,ONSC,,,ONSC11-2-,aldehyde,,,,,,,,,,,,n,,13860434,FALSE,,,,
19,1-,http://onschallenge.wikispaces.com/Exp019,vanillin,Oc1ccc(cc1OC)C=O,methanol,OC,4.140,ONSC,,,ONSC19-1-,aldehyde,,,,,,,,,,,,n,,13860434,FALSE,,,,
55,1-,http://onschallenge.wikispaces.com/Exp055,vanillin,Oc1ccc(cc1OC)C=O,ethanol,OCC,2.210,ONSC,,,ONSC55-1-,aldehyde,,,,,,,,,,,,n,,13860434,FALSE,,,,
207,9-,http://usefulchem.wikispaces.com/exp207,vanillin,Oc1ccc(cc1OC)C=O,ethanol,OCC,2.500,UC,YES,,UC207-9-,aldehyde,,,,,,,,,,,,n,,13860434,FALSE,,,,
207,3-,http://usefulchem.wikispaces.com/exp207,vanillin,Oc1ccc(cc1OC)C=O,methanol,OC,4.190,UC,YES,,UC207-3-,aldehyde,,,,,,,,,,,,n,,13860434,FALSE,,,,
207,15-,http://usefulchem.wikispaces.com/exp207,vanillin,Oc1ccc(cc1OC)C=O,THF,O1CCCC1,3.890,UC,YES,,UC207-15-,aldehyde,,,,,,,,,,,,n,,13860434,FALSE,,,,
218,4-,http://onschallenge.wikispaces.com/Exp218,vanillin,O=CC1=CC(=C(O)C=C1)OC,trifluoroethanol,FC(F)(F)CO,2.029,ONSC,,24C,ONS218-4,aldehyde,,,,,,,,,,,,n,,13860434,FALSE,,,,
906,Abraham M.H.; Smith R.E.; Luchtefeld R.; Boorem A.J.; Luo R.; Acree Jr. W.E. Prediction of solubility of drugs and other compounds in organic solvents. J. Pharm. Sci. Early View Sept. 22 (2009) http://dx.doi.org/10.1002/jps.21922,http://dx.doi.org/10.1002/jps.21922,vanillin,Oc1ccc(cc1OC)C=O,1-propanol,OCCC,1.820,REF,,,REF906-Abraham2009,aldehyde,,,,,,,,,,,,n,,13860434,FALSE,,,,
906,Abraham M.H.; Smith R.E.; Luchtefeld R.; Boorem A.J.; Luo R.; Acree Jr. W.E. Prediction of solubility of drugs and other compounds in organic solvents. J. Pharm. Sci. Early View Sept. 22 (2009) http://dx.doi.org/10.1002/jps.21922,http://dx.doi.org/10.1002/jps.21922,vanillin,Oc1ccc(cc1OC)C=O,"1,2-dichloroethane",ClCCCl,1.175,REF,,,REF906-Abraham2009,aldehyde,,,,,,,,,,,,n,,13860434,FALSE,,,,
906,Abraham M.H.; Smith R.E.; Luchtefeld R.; Boorem A.J.; Luo R.; Acree Jr. W.E. Prediction of solubility of drugs and other compounds in organic solvents. J. Pharm. Sci. Early View Sept. 22 (2009) http://dx.doi.org/10.1002/jps.21922,http://dx.doi.org/10.1002/jps.21922,vanillin,Oc1ccc(cc1OC)C=O,butanone,O=C(C)CC,2.138,REF,,,REF906-Abraham2009,aldehyde,,,,,,,,,,,,n,,13860434,FALSE,,,,
906,Abraham M.H.; Smith R.E.; Luchtefeld R.; Boorem A.J.; Luo R.; Acree Jr. W.E. Prediction of solubility of drugs and other compounds in organic solvents. J. Pharm. Sci. Early View Sept. 22 (2009) http://dx.doi.org/10.1002/jps.21922,http://dx.doi.org/10.1002/jps.21922,vanillin,Oc1ccc(cc1OC)C=O,toluene,c1ccccc1C,0.302,REF,,,REF906-Abraham2009,aldehyde,,,,,,,,,,,,n,,13860434,FALSE,,,,
919,"Bogolisyn, K G; Kosyakov, D S; Gorbova, N S; RJPCAR; Russian Journal of Physical Chemistry; English; 77; 11; 2003; 1745 - 1747; ISSN; 0036-0244; ZFKHA9; Zhurnal Fizicheskoi Khimii; Russian; 77; 11; 2003; 1943 - 1945;",http://onschallenge.wikispaces.com/file/view/vanillin_-_water_solubility.jpg/128975817/vanillin_-_water_solubility.jpg,vanillin,Oc1ccc(cc1OC)C=O,water,O,0.070,REF,,25C,"REF919-Bogolisyn, K G; Kosyakov, D S; Gorbova, N S; RJPCAR; Russian Journal of Physical Chemistry; English; 77; 11; 2003; 1745 - 1747; ISSN; 0036-0244; ZFKHA9; Zhurnal Fizicheskoi Khimii; Russian; 77; 11; 2003; 1943 - 1945;",aldehyde,,,,,,,,152.147,,,,n,,13860434,FALSE,10.6505,0.070001380244106,,
1,4-,http://onschallenge.wikispaces.com/JennyHale-1,vanillin DONOTUSE,Oc1ccc(cc1OC)C=O ,ethanol,OCC,2.237,ONSC,,low value due to insufficient mixing?,ONSC1-4-,aldehyde,,,,,,,,,,,,DONOTUSE,,13860434,FALSE,,,,
1,8-,http://onschallenge.wikispaces.com/JennyHale-1,vanillin DONOTUSE,Oc1ccc(cc1OC)C=O ,methanol,OC,3.197,ONSC,,low value due to insufficient mixing?,ONSC1-8-,aldehyde,,,,,,,,,,,,DONOTUSE,,13860434,FALSE,,,,
10,10-,http://onschallenge.wikispaces.com/JennyHale-5,vanillin DONOTUSE,Oc1ccc(cc1OC)C=O,methanol,OC,3.990,ONSC,,low value due to insufficient mixing?,ONSC10-10-,aldehyde,,,,,,,,,,,,DONOTUSE,,13860434,FALSE,,,,
10,4-,http://onschallenge.wikispaces.com/JennyHale-5,vanillin DONOTUSE,Oc1ccc(cc1OC)C=O,methanol,OC,3.760,ONSC,,low value due to insufficient mixing?,ONSC10-4-,aldehyde,,,,,,,,,,,,DONOTUSE,,13860434,FALSE,,,,
50,1-,http://onschallenge.wikispaces.com/Exp050,vanillin DONOTUSE,Oc1ccc(cc1OC)C=O,ethanol,OCC,1.460,ONSC,,,ONSC50-1-,aldehyde,,,,,,,,,,,,DONOTUSE,,13860434,FALSE,,,,
210,27-,http://usefulchem.wikispaces.com/exp210,vanillin DONOTUSE,Oc1ccc(cc1OC)C=O,ethanol,OCC,3.270,UC,,sample mix-up?,UC210-27-,aldehyde,,,,,,,,,,,,DONOTUSE,,13860434,FALSE,,,,
210,28-,http://usefulchem.wikispaces.com/exp210,vanillin DONOTUSE,Oc1ccc(cc1OC)C=O,ethanol,OCC,3.060,UC,,sample mix-up?,UC210-28-,aldehyde,,,,,,,,,,,,DONOTUSE,,13860434,FALSE,,,,
210,1-,http://usefulchem.wikispaces.com/exp210,vanillin DONOTUSE,Oc1ccc(cc1OC)C=O,methanol,OC,2.760,UC,,sample mix-up?,UC210-1-,aldehyde,,,,,,,,,,,,DONOTUSE,,13860434,FALSE,,,,
210,2-,http://usefulchem.wikispaces.com/exp210,vanillin DONOTUSE,Oc1ccc(cc1OC)C=O,methanol,OC,2.700,UC,,sample mix-up?,UC210-2-,aldehyde,,,,,,,,,,,,DONOTUSE,,13860434,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,vasicinone,N31CCC(C1=Nc2c(cccc2)C3O)O,water,O,0.008511380382,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10468525,FALSE,,,,
41,1-,http://onschallenge.wikispaces.com/Exp041,veratraldehyde,COc1cc(ccc1OC)C=O,acetone,O=C(C)C,3.029,ONSC,,,ONSC41-1-,aldehyde,,,,,,,,,,,,n,,21106008,FALSE,,,,
71,27-,http://onschallenge.wikispaces.com/Exp071,veratraldehyde,COc1cc(ccc1OC)C=O,acetonitrile,N#CC,5.940,ONSC,,,ONSC71-27-,aldehyde,,,,,,,,,,,,n,,21106008,FALSE,,,,
71,28-,http://onschallenge.wikispaces.com/Exp071,veratraldehyde,COc1cc(ccc1OC)C=O,chloroform,ClC(Cl)Cl,5.960,ONSC,,,ONSC71-28-,aldehyde,,,,,,,,,,,,n,,21106008,FALSE,,,,
71,29-,http://onschallenge.wikispaces.com/Exp071,veratraldehyde,COc1cc(ccc1OC)C=O,dichloromethane,C(Cl)Cl,6.060,ONSC,,,ONSC71-29-,aldehyde,,,,,,,,,,,,n,,21106008,FALSE,,,,
71,32-,http://onschallenge.wikispaces.com/Exp071,veratraldehyde,COc1cc(ccc1OC)C=O,diethyl ether,O(CC)CC,3.550,ONSC,,,ONSC71-32-,aldehyde,,,,,,,,,,,,n,,21106008,FALSE,,,,
71,30-,http://onschallenge.wikispaces.com/Exp071,veratraldehyde,COc1cc(ccc1OC)C=O,DMSO,O=S(C)C,5.310,ONSC,,,ONSC71-30-,aldehyde,,,,,,,,,,,,n,,21106008,FALSE,,,,
71,31-,http://onschallenge.wikispaces.com/Exp071,veratraldehyde,COc1cc(ccc1OC)C=O,ethanol,OCC,5.430,ONSC,,,ONSC71-31-,aldehyde,,,,,,,,,,,,n,,21106008,FALSE,,,,
71,33-,http://onschallenge.wikispaces.com/Exp071,veratraldehyde,COc1cc(ccc1OC)C=O,hexane,CCCCCC,0.070,ONSC,,,ONSC71-33-,aldehyde,,,,,,,,,,,,n,,21106008,FALSE,,,,
71,34-,http://onschallenge.wikispaces.com/Exp071,veratraldehyde,COc1cc(ccc1OC)C=O,methanol,OC,5.870,ONSC,,,ONSC71-34-,aldehyde,,,,,,,,,,,,n,,21106008,FALSE,,,,
71,35-,http://onschallenge.wikispaces.com/Exp071,veratraldehyde,COc1cc(ccc1OC)C=O,THF,O1CCCC1,5.670,ONSC,,,ONSC71-35-,aldehyde,,,,,,,,,,,,n,,21106008,FALSE,,,,
71,36-,http://onschallenge.wikispaces.com/Exp071,veratraldehyde,COc1cc(ccc1OC)C=O,toluene,c1ccccc1C,5.110,ONSC,,,,aldehyde,,,,,,,,,,,,n,,21106008,FALSE,,,,
208,11b,http://usefulchem.wikispaces.com/exp208,veratraldehyde,COc1cc(ccc1OC)C=O,acetonitrile,N#CC,5.570,UC,,,UC208-11b,aldehyde,,,,,,,,,,,,n,,21106008,FALSE,,,,
208,21b,http://usefulchem.wikispaces.com/exp208,veratraldehyde,COc1cc(ccc1OC)C=O,chloroform,ClC(Cl)Cl,5.440,UC,,,UC208-21b,aldehyde,,,,,,,,,,,,n,,21106008,FALSE,,,,
